,url,image,image_name,captions,annotator,url1,,image_name1,url2,,image_name2,url3,,image_name3,url4,,image_name4,url5,,image_name5,url6,,image_name6,url7,image_name7,url8,image_name8
858,https://midjourney-image.s3.amazonaws.com/a9851da8-309c-425a-8829-7dd80284aebc.png,,a9851da8-309c-425a-8829-7dd80284aebc.png,"1. The image captures an extraordinary moment of a dragon nestled in someone's hand.  2. In the image, a person is holding a colorful, baby dragon-lizard.  3. A unique aspect of the image is a many-hued dragon lizard perched on someone's hand. 4. The image portrays a vibrantly colored baby dragon; quite an unusual sight, nestled comfortably in an individual's hand. 5. The photograph shows a multicolored baby dragon-lizard being held gently in a person's hand.",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/nullnosis_a_hand_drawing_with_an_eye_in_it_in_the_style_of_ue5__c7d0d184-a6c4-4910-9a5e-6be3f43feb87.png,,nullnosis_a_hand_drawing_with_an_eye_in_it_in_the_style_of_ue5__c7d0d184-a6c4-4910-9a5e-6be3f43feb87.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/_rafnick_painted_bronce_dragon_scales_6c2e15aa-2b6c-4d3f-9ad7-faa569057516.png,,_rafnick_painted_bronce_dragon_scales_6c2e15aa-2b6c-4d3f-9ad7-faa569057516.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/brista._Realistic_rendering_portrait_in_style_of_animation_beau_5f3a0f12-3331-44b8-ba89-1000cb01cc59.png,,brista._Realistic_rendering_portrait_in_style_of_animation_beau_5f3a0f12-3331-44b8-ba89-1000cb01cc59.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/trevorweston_a_hyper_realistic_photo_of_a_woman_with_a_hair_of__55fa6359-c326-4555-8c41-1b72ad8046b6.png,,trevorweston_a_hyper_realistic_photo_of_a_woman_with_a_hair_of__55fa6359-c326-4555-8c41-1b72ad8046b6.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/r3m0z_close_up_on_white_holographic_snake_skin_texture_--ar_34__28fce608-24dc-41af-801f-0fbaad572964.png,,r3m0z_close_up_on_white_holographic_snake_skin_texture_--ar_34__28fce608-24dc-41af-801f-0fbaad572964.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/luis_gaio_a_realistic_dragon_scale_pattern_--tile_--stylize_250_8ae7c5dc-2f29-4272-9c62-ec3a824880e6.png,,luis_gaio_a_realistic_dragon_scale_pattern_--tile_--stylize_250_8ae7c5dc-2f29-4272-9c62-ec3a824880e6.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/inhauscreative_optometry_and_ophthalmology_industry_c9149727-d675-4fdf-9ccc-5f79bcb96c1e.png,inhauscreative_optometry_and_ophthalmology_industry_c9149727-d675-4fdf-9ccc-5f79bcb96c1e.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/kalmartmedia_humanoid_dragon_beautiful_female_eyes_--ar_916_d488ec90-839f-422d-ace5-cd5322e97fd3.png,kalmartmedia_humanoid_dragon_beautiful_female_eyes_--ar_916_d488ec90-839f-422d-ace5-cd5322e97fd3.png
859,https://midjourney-image.s3.amazonaws.com/a9995668-5022-4892-806b-00d985c91093.png,,a9995668-5022-4892-806b-00d985c91093.png,"1. A stylish crocodile, unusual yet interesting, is seen wearing human clothes in the image.  2. The vibrant crocodile in the picture, amusingly dressed up, stands out.  3. An eccentric lizard in the image is caught adorning human attire, giving it quite a chic appearance. 4. The peculiar yet fascinating sight of a crocodile in human costumes is captured in the image.  5. The image showcases a vibrant and chic crocodile amusingly dressed in human clothes and accessories.",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/monkeydrinkingjuice_the_small_toy_triceratops_is_wearing_a_pink_e95fc128-b198-474d-ada3-1cd657fa4e2b.png,,monkeydrinkingjuice_the_small_toy_triceratops_is_wearing_a_pink_e95fc128-b198-474d-ada3-1cd657fa4e2b.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/federhalter_funny_t-rex_made_of_recycled_jeans_denim_material___e57d3072-abe6-4b26-90e2-e6d2a1ed288c.png,,federhalter_funny_t-rex_made_of_recycled_jeans_denim_material___e57d3072-abe6-4b26-90e2-e6d2a1ed288c.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/egavactip_tyrannosaur_wearing_french_maid_dress_and_holding_a_b_95edf72f-2d00-443a-a182-ae378cc2819e.png,,egavactip_tyrannosaur_wearing_french_maid_dress_and_holding_a_b_95edf72f-2d00-443a-a182-ae378cc2819e.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/thundersotrmy_adorable_t-rex_Dinosaur_bat_in_his_right_elbow_sw_a5e89a30-4a1f-44a4-ae60-b7bef014b768.png,,thundersotrmy_adorable_t-rex_Dinosaur_bat_in_his_right_elbow_sw_a5e89a30-4a1f-44a4-ae60-b7bef014b768.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/yazagday_A_pink_cute_dinosaur_in_a_business_suit_and_carrying_a_2f22d581-ebdc-4d68-9b21-5cd33c68ec22.png,,yazagday_A_pink_cute_dinosaur_in_a_business_suit_and_carrying_a_2f22d581-ebdc-4d68-9b21-5cd33c68ec22.png,,,,,,,
860,https://midjourney-image.s3.amazonaws.com/aa2d5878-249c-41d2-80f7-c43eddfb268f.png,,aa2d5878-249c-41d2-80f7-c43eddfb268f.png,1. The image showcases an extraordinary spectacle of colorful lightning striking over a cityscape. 2. This image portrays the unusual but fascinating sight of a skyline being illuminated by multi-colored thunder. 3. The sight of the city beneath the vibrant tempest in the image is a break from the norm. 4. The city depicted in the image is at the mercy of an unusually vibrant storm. 5. The image represents the breathtaking phenomenon of a city enveloped in the different hues of a thunderstorm.,,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/arcane0272_The_sky_above_the_manhattan_skyline_once_muted_in_gr_22c7cbbc-c2c1-446e-894b-f476d40637b1.png,,arcane0272_The_sky_above_the_manhattan_skyline_once_muted_in_gr_22c7cbbc-c2c1-446e-894b-f476d40637b1.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/patterncast_stock_chart_motion_moving_high_energy_--ar_169_--st_6f47fc1d-a7a4-40b6-b03d-65de350328f5.png,,patterncast_stock_chart_motion_moving_high_energy_--ar_169_--st_6f47fc1d-a7a4-40b6-b03d-65de350328f5.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/endless3109_wild_neon_background_with_lightning_bolts_and_a_str_398671fc-0a3f-4873-a68c-b738d47edfd8.png,,endless3109_wild_neon_background_with_lightning_bolts_and_a_str_398671fc-0a3f-4873-a68c-b738d47edfd8.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/dillycrawler_a_Nuke_drops_on_a_city._Accents_of_flowers._Apocal_7021babc-59d8-4c69-9463-0f75579e044e.png,,dillycrawler_a_Nuke_drops_on_a_city._Accents_of_flowers._Apocal_7021babc-59d8-4c69-9463-0f75579e044e.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/spilmans2003_Peter_Nottrott_downtown_lights_colorful_--ar_34_--_ae29c204-8770-4762-ac1f-7f50accb8e24.png,,spilmans2003_Peter_Nottrott_downtown_lights_colorful_--ar_34_--_ae29c204-8770-4762-ac1f-7f50accb8e24.png,,,,,,,
861,https://midjourney-image.s3.amazonaws.com/aae0e963-460f-479a-92af-9698600405fe.png,,aae0e963-460f-479a-92af-9698600405fe.png,"1. The image features a rabbit adorned in a stylish coat. 2. This picture showcases a rabbit in an unusual attire, a coat. 3. The image highlights a rabbit that is dressed up in a chic coat. 4. At center stage in the photo, a rabbit dons a coat for a fashion statement. 5. In this image, a rabbit is breaking the norm by wearing a coat.",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/zan129201_a_cat_with_a_rabbit_mask_on_a_couch_in_a_living_room__2829a54d-d2f5-4e40-857e-d3bc8c5bcc31.png,,zan129201_a_cat_with_a_rabbit_mask_on_a_couch_in_a_living_room__2829a54d-d2f5-4e40-857e-d3bc8c5bcc31.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/iskra78_Medium_format_shot_off_a_female_model_wearing_a_bunny_c_c6a81de1-7a31-4e49-9e56-8621f01a0500.png,,iskra78_Medium_format_shot_off_a_female_model_wearing_a_bunny_c_c6a81de1-7a31-4e49-9e56-8621f01a0500.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/runfunwolf_The_character_design_is_based_on_the_Arctic_hare_the_ecd12c9b-018b-47bb-8361-c7102b6a9992.png,,runfunwolf_The_character_design_is_based_on_the_Arctic_hare_the_ecd12c9b-018b-47bb-8361-c7102b6a9992.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/jwibi_Bungeoppang_wearing_a_sweater._Realistic_Photography._--s_9c8771b4-38d4-47a3-a8c5-8a8641136395.png,,jwibi_Bungeoppang_wearing_a_sweater._Realistic_Photography._--s_9c8771b4-38d4-47a3-a8c5-8a8641136395.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/isamare5153_a_smart_fit_white_rabbit_dressed_up_in_a_black_suit_0040e605-984a-4cd0-85d9-37eaea7b96c0.png,,isamare5153_a_smart_fit_white_rabbit_dressed_up_in_a_black_suit_0040e605-984a-4cd0-85d9-37eaea7b96c0.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/kalkajoanna4_Anthropomorphic_rabbit_Fashion_runway_Full_body_Fr_8a431078-a8f8-4ca6-be1d-2be86b81c14c.png,,kalkajoanna4_Anthropomorphic_rabbit_Fashion_runway_Full_body_Fr_8a431078-a8f8-4ca6-be1d-2be86b81c14c.png,,,,
862,https://midjourney-image.s3.amazonaws.com/ab269f2b-44a5-4372-8859-e40b0f7dedca.png,,ab269f2b-44a5-4372-8859-e40b0f7dedca.png,"1. ""A young girl with unusual hair is the focus of the image.""  2. ""In this image, the girl's unconventional hair style really stands out.""  3. ""My eyes are immediately drawn to the girl with the unusual hair in this image.""  4. ""The image shows a unique sight - a girl with extraordinary hair."" 5. ""Featured in the image is a girl, and her hair style is unique and original.""",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/moniquebeebe_womans_face_like_a_3D_puzzle__color_on_color_stand_fae6bbcc-cf18-45c4-8a11-2c19498e1dd3.png,,moniquebeebe_womans_face_like_a_3D_puzzle__color_on_color_stand_fae6bbcc-cf18-45c4-8a11-2c19498e1dd3.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/ms.asif_786_close_up_shot_world_young_model_black_lipstickhalf__8339455a-7955-4315-a578-8c7e2d684271.png,,ms.asif_786_close_up_shot_world_young_model_black_lipstickhalf__8339455a-7955-4315-a578-8c7e2d684271.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/giuseppe1541_una_intelligenza_artificiale_impegnata_a_fare_lart_5d11702a-b63a-4712-8cef-de0cf08b4421.png,,giuseppe1541_una_intelligenza_artificiale_impegnata_a_fare_lart_5d11702a-b63a-4712-8cef-de0cf08b4421.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/peixecam_all_images_mixed_--stylize_750_b4b9e297-afdd-45cd-b530-b18187244d52.png,,peixecam_all_images_mixed_--stylize_750_b4b9e297-afdd-45cd-b530-b18187244d52.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/sstopp_a_digital_image_of_a_womans_face_made_of_cubes_in_the_st_8cb3c7cd-952c-4864-aa8d-2d863200e0c4.png,,sstopp_a_digital_image_of_a_womans_face_made_of_cubes_in_the_st_8cb3c7cd-952c-4864-aa8d-2d863200e0c4.png,,,,,,,
863,https://midjourney-image.s3.amazonaws.com/ab45c05f-6256-4583-ac25-b1d71b2767dc.png,,ab45c05f-6256-4583-ac25-b1d71b2767dc.png,"1. The image showcases three cats standing and looking adorable in their kimonos. 2. It's an interesting image where three cats are donned in traditional Japanese kimonos. 3. Unusually, the image exhibits three cats standing upright and dressed in kimonos. 4. The image presents an unusual sight - three cats posing while dressed in kimonos. 5. An unexpected sight of three cats, standing and dressed in beautiful kimonos, is viewed in the image.",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/hidy002_a_huge_cute_cat_is_wearing_chinese_new_year_clothe_pray_44c24baf-cd18-42d5-ad67-fff6aa3765f0.png,,hidy002_a_huge_cute_cat_is_wearing_chinese_new_year_clothe_pray_44c24baf-cd18-42d5-ad67-fff6aa3765f0.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/docbrongen_a_black_cat._the_cat_is_sitting_cross_legged._the_ca_ee8e0b57-c437-4c35-bfcf-670a545666be.png,,docbrongen_a_black_cat._the_cat_is_sitting_cross_legged._the_ca_ee8e0b57-c437-4c35-bfcf-670a545666be.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/colorwave_creations_Shot_of_cat_wearing_sushi_chef_outfit_playi_40a3b6fc-3584-4da7-a1ab-f5b7c7fadfe6.png,,colorwave_creations_Shot_of_cat_wearing_sushi_chef_outfit_playi_40a3b6fc-3584-4da7-a1ab-f5b7c7fadfe6.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/ghroth006_A_blue_cat_standing_and_dancing_full_body_photo_--ar__a7af5399-8cd6-4084-8365-d3eb578b3f2d.png,,ghroth006_A_blue_cat_standing_and_dancing_full_body_photo_--ar__a7af5399-8cd6-4084-8365-d3eb578b3f2d.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/software13_Photo_of_a_kitten_wearing_traditional_Hanfu_standing_d01d52ad-4ed3-4d0e-949e-766c0e96a54f.png,,software13_Photo_of_a_kitten_wearing_traditional_Hanfu_standing_d01d52ad-4ed3-4d0e-949e-766c0e96a54f.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/krollsky_Full_Length_ShotFLSthird-person_perspectiveoutdoorIn_a_9b83c8cc-21bc-4794-9ff7-564a272fce3e.png,,krollsky_Full_Length_ShotFLSthird-person_perspectiveoutdoorIn_a_9b83c8cc-21bc-4794-9ff7-564a272fce3e.png,,,,
864,https://midjourney-image.s3.amazonaws.com/ab69f229-de4a-42d4-80be-32637b45daa2.png,,ab69f229-de4a-42d4-80be-32637b45daa2.png,"1. A peculiar sight fills the image, wherein the vast ocean exudes a strange, red hue.  2. The sun in the image takes on a different approach to the norm, exhibiting an unusual red color. 3. Both the sea and the sun in this picture are bathed in mysterious red tones, providing a stunning spectacle. 4. The image is dominated by an atypical reddish palette, covering the sun and the water. 5. An outlandish sight of the ocean dyed in red occurs in the image with the sun additionally taking on a similar tinge.",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/tamakomonomi1022_masterpiece_high_quality_hyper_realistic_photo_f5148f13-7168-4be9-a539-9f159425eeca.png,,tamakomonomi1022_masterpiece_high_quality_hyper_realistic_photo_f5148f13-7168-4be9-a539-9f159425eeca.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/missq0493_mosaic_of_night_sky_with_shooting_stars_full_moon_418d1929-161a-43a4-9aa4-5e231a2e8489.png,,missq0493_mosaic_of_night_sky_with_shooting_stars_full_moon_418d1929-161a-43a4-9aa4-5e231a2e8489.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/sin_4_colorfull_moon_1ca6e1a6-561c-4c1c-af11-7175823897cf.png,,sin_4_colorfull_moon_1ca6e1a6-561c-4c1c-af11-7175823897cf.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/0xe_acc_lunar_new_year_the_moon_in_high_definition_in_the_style_d76aaf24-5389-4aaa-a6ce-b0cf58f508f9.png,,0xe_acc_lunar_new_year_the_moon_in_high_definition_in_the_style_d76aaf24-5389-4aaa-a6ce-b0cf58f508f9.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/assassinates_a_colossal_fantasy_moon_in_deep_space_eerie_lumine_ac502446-1824-4d7a-a148-68ed5fa266c2.png,,assassinates_a_colossal_fantasy_moon_in_deep_space_eerie_lumine_ac502446-1824-4d7a-a148-68ed5fa266c2.png,,,,,,,
865,https://midjourney-image.s3.amazonaws.com/ab6bf1cc-de0a-4bae-aaf1-3ea91456a0a7.png,,ab6bf1cc-de0a-4bae-aaf1-3ea91456a0a7.png,"1. ""The image captures a woman who stands out because of her unusual red eyes."" 2. ""The woman in the photo has a unique feature, which is her red eyes."" 3. ""A woman with intriguing red eyes is the main subject of this image."" 4. ""Here we have a picture of a woman, who remarkably has red eyes."" 5. ""There's something odd about this woman's eyes in the image - they are red.""",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/trojanbasse9790_straight-on1.4_best_quality_8K_HDR_highres_blur_18ae7022-06cf-4818-bfc7-c3ed9223d7d2.png,,trojanbasse9790_straight-on1.4_best_quality_8K_HDR_highres_blur_18ae7022-06cf-4818-bfc7-c3ed9223d7d2.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/nicolas.mte_minimalistic_logo_beautiful_kunoichi_attractive_fie_412bc59c-dafd-4f19-bf50-ada01cff5e0d.png,,nicolas.mte_minimalistic_logo_beautiful_kunoichi_attractive_fie_412bc59c-dafd-4f19-bf50-ada01cff5e0d.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/gatou013_portrait_40_years_old_man_white_hair_and_mustache_look_f9250874-588d-4c51-9c6f-fe4bbb8d5c33.png,,gatou013_portrait_40_years_old_man_white_hair_and_mustache_look_f9250874-588d-4c51-9c6f-fe4bbb8d5c33.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/esthersouto._humanoid_alien_unusual_creature_an_interestelar_st_7ab318f0-d674-4617-9b69-47397fcfd2ee.png,,esthersouto._humanoid_alien_unusual_creature_an_interestelar_st_7ab318f0-d674-4617-9b69-47397fcfd2ee.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/archejdr_jujutsu_kaisen_style_two_characters_next_to_each_other_9768496e-fead-46ab-9e4d-5aa9afca236f.png,,archejdr_jujutsu_kaisen_style_two_characters_next_to_each_other_9768496e-fead-46ab-9e4d-5aa9afca236f.png,,,,,,,
866,https://midjourney-image.s3.amazonaws.com/abb4bc51-a307-4746-9c72-f36ce4159fc4.png,,abb4bc51-a307-4746-9c72-f36ce4159fc4.png,"1. The picture captures a woman whose entire body has been painted. 2. The image shows a female body artistically covered in a plethora of colors. 3. In the photo, a woman's body has been transformed into a canvas covered with vibrant paint. 4. It's a striking image of a woman painted all over in various shades and hues. 5. The image artistically depicts a woman looking like a colorful piece of art with her entire body painted.",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/aiartistic_touch_pretty_woman_wearing_colourful_scarf_on_colorf_ce3d1a89-a658-45f6-963d-f9f4deb3c7af.png,,aiartistic_touch_pretty_woman_wearing_colourful_scarf_on_colorf_ce3d1a89-a658-45f6-963d-f9f4deb3c7af.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/jerzee8_A_beautiful_Mexican_American_woman_with_rainbow_color_h_4dc0bbca-dc70-4920-bd92-ac98fe1b41ca.png,,jerzee8_A_beautiful_Mexican_American_woman_with_rainbow_color_h_4dc0bbca-dc70-4920-bd92-ac98fe1b41ca.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/primattphotography_body_creating_popart_photography_--ar_23_--s_30b82b20-9f12-41ff-80bb-e0e24a3460ac.png,,primattphotography_body_creating_popart_photography_--ar_23_--s_30b82b20-9f12-41ff-80bb-e0e24a3460ac.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/giorgio_67482_on_a_white_background_explosion_of_powdered_colou_baab364a-2e8c-4088-b239-c3d38219528e.png,,giorgio_67482_on_a_white_background_explosion_of_powdered_colou_baab364a-2e8c-4088-b239-c3d38219528e.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/peu_skt_creative_popart_photography_--ar_23_--style_raw_4ca9f6be-b801-427d-af84-47fcabcdd36d.png,,peu_skt_creative_popart_photography_--ar_23_--style_raw_4ca9f6be-b801-427d-af84-47fcabcdd36d.png,,,,,,,
867,https://midjourney-image.s3.amazonaws.com/ad38768c-7fdf-45bc-9040-1b5c9260cec3.png,,ad38768c-7fdf-45bc-9040-1b5c9260cec3.png,"1. ""Charming kittens appear to be thoroughly enjoying the white winter wonderland."" 2. ""The unusual scene of kittens delightfully playing in the snow provides a heartwarming spectacle."" 3. ""The kittens are breaking the norm by basking in the chilly snow, their faces lit with joy."" 4. ""Not often do you see kittens having such a good time frolicking in the snow."" 5. ""The snow seems to have brought out the playful side of these kittens, which is a rarity to behold.""",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/lampalama_funny_picture_--style_raw_9d2134a1-28d9-4307-9e3e-cb2273631a10.png,,lampalama_funny_picture_--style_raw_9d2134a1-28d9-4307-9e3e-cb2273631a10.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/crc33_a_golden_retriever_and_a_black_and_white_cat_in_the_carto_e91e1bd0-c4f9-4f98-8e3e-e6671680f346.png,,crc33_a_golden_retriever_and_a_black_and_white_cat_in_the_carto_e91e1bd0-c4f9-4f98-8e3e-e6671680f346.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/brodersvea_studio_shot_of_two_cats_one_red_and_one_calico_sitti_7d8c2fdf-1668-4820-b317-3c32b4885cf5.png,,brodersvea_studio_shot_of_two_cats_one_red_and_one_calico_sitti_7d8c2fdf-1668-4820-b317-3c32b4885cf5.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/ligamarketerow_A_photo_of_a_Samoyed_dog_with_its_tongue_out_hug_9081672a-7eae-40a7-a047-0a8dbd019f13.png,,ligamarketerow_A_photo_of_a_Samoyed_dog_with_its_tongue_out_hug_9081672a-7eae-40a7-a047-0a8dbd019f13.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/sunrich737_Max_the_grey_tabby_cat_and_Olivia_the_white_Persian__89387ce0-e031-4edb-a9fb-41651fcf8730.png,,sunrich737_Max_the_grey_tabby_cat_and_Olivia_the_white_Persian__89387ce0-e031-4edb-a9fb-41651fcf8730.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/fartflower_a_grey_tabby_cat_with_hazel_eyes_next_to_a_siamese_c_d6f11262-65e3-41f7-a679-cb9ed324929e.png,,fartflower_a_grey_tabby_cat_with_hazel_eyes_next_to_a_siamese_c_d6f11262-65e3-41f7-a679-cb9ed324929e.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/theberserkershaman_Mochi_and_Toki_--ar_45_b8a7a1a9-1cad-4363-a41c-594db9e04904.png,theberserkershaman_Mochi_and_Toki_--ar_45_b8a7a1a9-1cad-4363-a41c-594db9e04904.png,,
868,https://midjourney-image.s3.amazonaws.com/ad6c598e-0041-43bc-b278-8666604a5963.png,,ad6c598e-0041-43bc-b278-8666604a5963.png,"1. The image features a person with a vibrant, multi-colored background creating a striking reflection on their face. 2. The picture shows a unique juxtaposition of a person against a backdrop filled with multiple lightning colors. 3. The visual effect of multicolored light reflections on a human's face is an arresting sight in this image. 4. With no robot in sight, the individual in the image stands out due to the unusual gradient of colors in the background. 5. The picture stands out because of the multicolored background, reflecting faintly on the face of the person being depicted.",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/koyggs_mock_up_of_someone_wearing_over_size_acid_wash_dark_gray_f8eab9dc-a34b-44a1-9dbb-476ff864b1ad.png,,koyggs_mock_up_of_someone_wearing_over_size_acid_wash_dark_gray_f8eab9dc-a34b-44a1-9dbb-476ff864b1ad.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/maeuitca_36856_full_body_back_of_Armenian_young_farmer_with_str_201e0571-e916-43ff-ab94-53661eab3bdb.png,,maeuitca_36856_full_body_back_of_Armenian_young_farmer_with_str_201e0571-e916-43ff-ab94-53661eab3bdb.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/gevann_a_tee_shirt_with_a_large_red_rectangle_appliqu_on_the_fr_66aad1fa-6d50-4241-9f74-997f0207d8f6.png,,gevann_a_tee_shirt_with_a_large_red_rectangle_appliqu_on_the_fr_66aad1fa-6d50-4241-9f74-997f0207d8f6.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/rastaryan111_mysterious_person_in_a_white_hoodie_sweatshirt_--s_2d2484cd-1c3c-4cdf-9bee-7f853903d151.png,,rastaryan111_mysterious_person_in_a_white_hoodie_sweatshirt_--s_2d2484cd-1c3c-4cdf-9bee-7f853903d151.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/quincy_q_candid_close_up_of_oversized_white_sweatshirt_with_pri_388afd88-a691-486b-9c65-0b3b9afa2a15.png,,quincy_q_candid_close_up_of_oversized_white_sweatshirt_with_pri_388afd88-a691-486b-9c65-0b3b9afa2a15.png,,,,,,,
869,https://midjourney-image.s3.amazonaws.com/adventures_at_Maku_Pixar_brown_and_white_pitbull_smiling_on_a_w_2ae3a44e-cc55-4a40-ab4a-713d3eb6de35.png,,adventures_at_Maku_Pixar_brown_and_white_pitbull_smiling_on_a_w_2ae3a44e-cc55-4a40-ab4a-713d3eb6de35.png,"1. The image uniquely features a little blue puppy. 2. Unusually, there is a tiny, blue-colored puppy shown in the picture. 3. In this image, a small, blue puppy seems out of place.  4. Notably, the image captures a peculiar, blue dog-like creature.  5. The image stands out due to the presence of a miniature, blue puppy.",,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/rfei_Dreamy_surreal_grass_Tim_Walker_Photography_Shiba_Inu_casu_99cd1ab4-a37d-4fae-92ed-ab4e41d620f1.png,,rfei_Dreamy_surreal_grass_Tim_Walker_Photography_Shiba_Inu_casu_99cd1ab4-a37d-4fae-92ed-ab4e41d620f1.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/dominicvogl_Finn_the_fox_and_the_bird_by_the_stream_A_scene_in__bf542c67-9dc3-4871-88ab-17817c588b00.png,,dominicvogl_Finn_the_fox_and_the_bird_by_the_stream_A_scene_in__bf542c67-9dc3-4871-88ab-17817c588b00.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/hk06052010_small_Joyful_dog_with_a_bird_on_its_head_by_joey_moy_9673ceda-aafe-4532-b45f-128c0a600abc.png,,hk06052010_small_Joyful_dog_with_a_bird_on_its_head_by_joey_moy_9673ceda-aafe-4532-b45f-128c0a600abc.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/mymoose._In_the_style_of_3d_animation._The_large_siant_bernard__ec543dc9-b87f-4b05-aee2-497eeb562628.png,,mymoose._In_the_style_of_3d_animation._The_large_siant_bernard__ec543dc9-b87f-4b05-aee2-497eeb562628.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/micahbaldwin_a_shepard_dog_named_Alvin_sitting_in_a_forest_99427865-e598-4d57-ac1c-8f2107099889.png,,micahbaldwin_a_shepard_dog_named_Alvin_sitting_in_a_forest_99427865-e598-4d57-ac1c-8f2107099889.png,https://retrieval-t2i-distractors.s3.us-east-2.amazonaws.com/stefanai_photograph_of_the_cutest_dog_on_earth_3b71bbe0-0740-42a2-96d6-88f082626f37.png,,stefanai_photograph_of_the_cutest_dog_on_earth_3b71bbe0-0740-42a2-96d6-88f082626f37.png,,,,
